"Nombre","Tama?o_KB","Ultimo_Giro","Estado","Bot_Asignado"
"exportAssets.js","9,86","31/01/2026 19:39:11","ACTIVO","N?cleo"
"exportAsync.js","3,67","31/01/2026 19:39:11","ACTIVO","N?cleo"
"exportDomComponents.js","7,07","31/01/2026 19:39:11","ACTIVO","N?cleo"
"exportHermes.js","10,87","31/01/2026 19:39:11","ACTIVO","N?cleo"
"exportStaticAsync.js","16,37","31/01/2026 19:39:11","ACTIVO","N?cleo"
"favicon.js","3,89","31/01/2026 19:39:11","ACTIVO","N?cleo"
"getPublicExpoManifest.js","1,38","31/01/2026 19:39:11","ACTIVO","Sistema (PWA)"
"getResolvedLocales.js","1,55","31/01/2026 19:39:11","ACTIVO","N?cleo"
"html.js","1","31/01/2026 19:39:11","ACTIVO","N?cleo"
"index.js","4,9","31/01/2026 19:39:12","ACTIVO","N?cleo"
"metroAssetLocalPath.js","4,11","31/01/2026 19:39:12","ACTIVO","N?cleo"
"persistMetroAssets.js","9,54","31/01/2026 19:39:12","ACTIVO","N?cleo"
"publicFolder.js","1,72","31/01/2026 19:39:12","ACTIVO","N?cleo"
"resolveOptions.js","3,52","31/01/2026 19:39:13","ACTIVO","N?cleo"
"saveAssets.js","9,79","31/01/2026 19:39:13","ACTIVO","N?cleo"
"writeContents.js","0,5","31/01/2026 19:39:13","ACTIVO","N?cleo"
"generated.js","48,56","31/01/2026 19:39:11","ACTIVO","N?cleo"
"autoAddConfigPlugins.js","2,95","31/01/2026 19:39:09","ACTIVO","N?cleo"
"checkPackagesCompatibility.js","2,61","31/01/2026 19:39:09","ACTIVO","N?cleo"
"parsePackageSpecifier.js","0,75","31/01/2026 19:39:12","ACTIVO","N?cleo"
"applyPlugins.js","2,82","31/01/2026 19:39:08","ACTIVO","N?cleo"
"checkPackages.js","6,34","31/01/2026 19:39:09","ACTIVO","N?cleo"
"fixPackages.js","4,04","31/01/2026 19:39:11","ACTIVO","N?cleo"
"index.js","2,68","31/01/2026 19:39:12","ACTIVO","N?cleo"
"installAsync.js","9,07","31/01/2026 19:39:12","ACTIVO","N?cleo"
"installExpoPackage.js","4,43","31/01/2026 19:39:12","ACTIVO","N?cleo"
"resolveOptions.js","1,81","31/01/2026 19:39:13","ACTIVO","N?cleo"
"ESlintPrerequisite.js","6,26","31/01/2026 19:39:11","ACTIVO","N?cleo"
"index.js","3,09","31/01/2026 19:39:12","ACTIVO","N?cleo"
"lintAsync.js","6,31","31/01/2026 19:39:12","ACTIVO","N?cleo"
"resolveOptions.js","3,79","31/01/2026 19:39:13","ACTIVO","N?cleo"
"index.js","2,82","31/01/2026 19:39:12","ACTIVO","N?cleo"
"index.js","2,2","31/01/2026 19:39:12","ACTIVO","N?cleo"
"clearNativeFolder.js","7,14","31/01/2026 19:39:09","ACTIVO","N?cleo"
"configureProjectAsync.js","3,58","31/01/2026 19:39:10","ACTIVO","N?cleo"
"copyTemplateFiles.js","3,42","31/01/2026 19:39:10","ACTIVO","N?cleo"
"ensureConfigAsync.js","1,15","31/01/2026 19:39:11","ACTIVO","N?cleo"
"index.js","5,21","31/01/2026 19:39:12","ACTIVO","N?cleo"
"prebuildAsync.js","8,2","31/01/2026 19:39:12","ACTIVO","N?cleo"
"renameTemplateAppName.js","4,66","31/01/2026 19:39:13","ACTIVO","N?cleo"
"resolveLocalTemplate.js","1,26","31/01/2026 19:39:13","ACTIVO","N?cleo"
"resolveOptions.js","7,12","31/01/2026 19:39:13","ACTIVO","N?cleo"
"resolveTemplate.js","8,38","31/01/2026 19:39:13","ACTIVO","N?cleo"
"updateFromTemplate.js","5,45","31/01/2026 19:39:13","ACTIVO","N?cleo"
"updatePackageJson.js","11,57","31/01/2026 19:39:13","ACTIVO","N?cleo"
"validateTemplatePlatforms.js","2,68","31/01/2026 19:39:13","ACTIVO","N?cleo"
"index.js","2,21","31/01/2026 19:39:12","ACTIVO","N?cleo"
"registerAsync.js","1,49","31/01/2026 19:39:13","ACTIVO","N?cleo"
"index.js","4,67","31/01/2026 19:39:12","ACTIVO","N?cleo"
"resolveDevice.js","1,07","31/01/2026 19:39:13","ACTIVO","N?cleo"
"resolveGradlePropsAsync.js","2,5","31/01/2026 19:39:13","ACTIVO","N?cleo"
"resolveInstallApkName.js","2,21","31/01/2026 19:39:13","ACTIVO","N?cleo"
"resolveLaunchProps.js","1,71","31/01/2026 19:39:13","ACTIVO","N?cleo"
"resolveOptions.js","2,04","31/01/2026 19:39:13","ACTIVO","N?cleo"
"runAndroidAsync.js","6,02","31/01/2026 19:39:13","ACTIVO","N?cleo"
"AFCClient.js","8,92","31/01/2026 19:39:07","ACTIVO","N?cleo"
"DebugserverClient.js","4,69","31/01/2026 19:39:10","ACTIVO","N?cleo"
"InstallationProxyClient.js","3,84","31/01/2026 19:39:12","ACTIVO","N?cleo"
"LockdowndClient.js","6,54","31/01/2026 19:39:12","ACTIVO","N?cleo"
"MobileImageMounterClient.js","4,44","31/01/2026 19:39:12","ACTIVO","N?cleo"
"ServiceClient.js","0,95","31/01/2026 19:39:13","ACTIVO","N?cleo"
"UsbmuxdClient.js","4,94","31/01/2026 19:39:13","ACTIVO","N?cleo"
"AbstractProtocol.js","5,4","31/01/2026 19:39:06","ACTIVO","N?cleo"
"AFCProtocol.js","12,73","31/01/2026 19:39:07","ACTIVO","N?cleo"
"GDBProtocol.js","5,75","31/01/2026 19:39:11","ACTIVO","N?cleo"
"LockdownProtocol.js","3,56","31/01/2026 19:39:12","ACTIVO","N?cleo"
"UsbmuxProtocol.js","3,01","31/01/2026 19:39:13","ACTIVO","N?cleo"
"AppleDevice.js","13,31","31/01/2026 19:39:08","ACTIVO","N?cleo"
"ClientManager.js","8,45","31/01/2026 19:39:09","ACTIVO","N?cleo"
"installOnDeviceAsync.js","5,22","31/01/2026 19:39:12","ACTIVO","N?cleo"
"configureCodeSigning.js","3,89","31/01/2026 19:39:10","ACTIVO","N?cleo"
"resolveCertificateSigningIdentity.js","6,41","31/01/2026 19:39:13","ACTIVO","N?cleo"
"Security.js","4,51","31/01/2026 19:39:13","ACTIVO","N?cleo"
"settings.js","0,87","31/01/2026 19:39:13","ACTIVO","N?cleo"
"simulatorCodeSigning.js","2,09","31/01/2026 19:39:13","ACTIVO","N?cleo"
"xcodeCodeSigning.js","4,12","31/01/2026 19:39:13","ACTIVO","N?cleo"
"appleDestinations.js","4,44","31/01/2026 19:39:08","ACTIVO","N?cleo"
"promptDevice.js","2,01","31/01/2026 19:39:12","ACTIVO","N?cleo"
"resolveDevice.js","6,3","31/01/2026 19:39:13","ACTIVO","N?cleo"
"resolveNativeScheme.js","5,45","31/01/2026 19:39:13","ACTIVO","N?cleo"
"resolveOptions.js","3,29","31/01/2026 19:39:13","ACTIVO","N?cleo"
"resolveXcodeProject.js","1,52","31/01/2026 19:39:13","ACTIVO","N?cleo"
"index.js","5,04","31/01/2026 19:39:12","ACTIVO","N?cleo"
"launchApp.js","4,93","31/01/2026 19:39:12","ACTIVO","N?cleo"
"runIosAsync.js","10,65","31/01/2026 19:39:13","ACTIVO","N?cleo"
"validateExternalBinary.js","3,7","31/01/2026 19:39:13","ACTIVO","N?cleo"
"XcodeBuild.js","14,62","31/01/2026 19:39:13","ACTIVO","N?cleo"
"XcodeBuild.types.js","0,12","31/01/2026 19:39:13","ACTIVO","N?cleo"
"ensureNativeProject.js","1,69","31/01/2026 19:39:11","ACTIVO","N?cleo"
"hints.js","1,34","31/01/2026 19:39:11","ACTIVO","N?cleo"
"index.js","4,24","31/01/2026 19:39:12","ACTIVO","N?cleo"
"resolveBundlerProps.js","1,37","31/01/2026 19:39:13","ACTIVO","N?cleo"
"startBundler.js","3,96","31/01/2026 19:39:13","ACTIVO","N?cleo"
"index.js","3,1","31/01/2026 19:39:12","ACTIVO","N?cleo"
"serveAsync.js","7,45","31/01/2026 19:39:13","ACTIVO","N?cleo"
"SimulatorAppPrerequisite.js","3,91","31/01/2026 19:39:13","ACTIVO","N?cleo"
"XcodeDeveloperDiskImagePrerequisite.js","3,66","31/01/2026 19:39:13","ACTIVO","N?cleo"
"XcodePrerequisite.js","9,04","31/01/2026 19:39:13","ACTIVO","N?cleo"
"XcrunPrerequisite.js","2,82","31/01/2026 19:39:13","ACTIVO","N?cleo"
"bundledNativeModules.js","4,21","31/01/2026 19:39:09","ACTIVO","N?cleo"
"ensureDependenciesAsync.js","6,8","31/01/2026 19:39:11","ACTIVO","N?cleo"
"getMissingPackages.js","3,79","31/01/2026 19:39:11","ACTIVO","N?cleo"
"getVersionedPackages.js","6,32","31/01/2026 19:39:11","ACTIVO","N?cleo"
"resolvePackages.js","3,48","31/01/2026 19:39:13","ACTIVO","N?cleo"
"validateDependenciesVersions.js","10,51","31/01/2026 19:39:13","ACTIVO","N?cleo"
"ExternalModule.js","8,43","31/01/2026 19:39:11","ACTIVO","N?cleo"
"NgrokResolver.js","0,96","31/01/2026 19:39:12","ACTIVO","N?cleo"
"TypeScriptProjectPrerequisite.js","7,64","31/01/2026 19:39:13","ACTIVO","N?cleo"
"updateTSConfig.js","4,62","31/01/2026 19:39:13","ACTIVO","N?cleo"
"WebSupportProjectPrerequisite.js","6,97","31/01/2026 19:39:13","ACTIVO","N?cleo"
"Prerequisite.js","1,71","31/01/2026 19:39:12","ACTIVO","N?cleo"
"SecurityBinPrerequisite.js","1,18","31/01/2026 19:39:13","ACTIVO","N?cleo"
"commandsTable.js","7,02","31/01/2026 19:39:09","ACTIVO","N?cleo"
"interactiveActions.js","9,01","31/01/2026 19:39:12","ACTIVO","N?cleo"
"KeyPressHandler.js","4,42","31/01/2026 19:39:12","ACTIVO","N?cleo"
"startInterface.js","10,25","31/01/2026 19:39:13","ACTIVO","N?cleo"
"activateWindow.js","3,63","31/01/2026 19:39:06","ACTIVO","N?cleo"
"adb.js","13,31","31/01/2026 19:39:06","ACTIVO","N?cleo"
"adbReverse.js","4,09","31/01/2026 19:39:07","ACTIVO","N?cleo"
"ADBServer.js","5,03","31/01/2026 19:39:07","ACTIVO","N?cleo"
"AndroidAppIdResolver.js","2,19","31/01/2026 19:39:07","ACTIVO","N?cleo"
"AndroidDeviceManager.js","8,06","31/01/2026 19:39:07","ACTIVO","N?cleo"
"AndroidPlatformManager.js","4,17","31/01/2026 19:39:07","ACTIVO","N?cleo"
"AndroidSdk.js","2,51","31/01/2026 19:39:08","ACTIVO","N?cleo"
"emulator.js","6,26","31/01/2026 19:39:11","ACTIVO","N?cleo"
"getDevices.js","1,56","31/01/2026 19:39:11","ACTIVO","N?cleo"
"gradle.js","3,58","31/01/2026 19:39:11","ACTIVO","N?cleo"
"promptAndroidDevice.js","2,72","31/01/2026 19:39:12","ACTIVO","N?cleo"
"AppleAppIdResolver.js","2,5","31/01/2026 19:39:08","ACTIVO","N?cleo"
"AppleDeviceManager.js","10,57","31/01/2026 19:39:08","ACTIVO","N?cleo"
"ApplePlatformManager.js","1,18","31/01/2026 19:39:08","ACTIVO","N?cleo"
"assertSystemRequirements.js","1,18","31/01/2026 19:39:09","ACTIVO","N?cleo"
"devicectl.js","12,48","31/01/2026 19:39:10","ACTIVO","N?cleo"
"ensureSimulatorAppRunning.js","3,91","31/01/2026 19:39:11","ACTIVO","N?cleo"
"getBestSimulator.js","5,02","31/01/2026 19:39:11","ACTIVO","N?cleo"
"promptAppleDevice.js","2,25","31/01/2026 19:39:12","ACTIVO","N?cleo"
"simctl.js","12,33","31/01/2026 19:39:13","ACTIVO","N?cleo"
"simctlLogging.js","10,82","31/01/2026 19:39:13","ACTIVO","N?cleo"
"xcrun.js","2,33","31/01/2026 19:39:13","ACTIVO","N?cleo"
"AppIdResolver.js","2,29","31/01/2026 19:39:08","ACTIVO","N?cleo"
"DeviceManager.js","2,16","31/01/2026 19:39:10","ACTIVO","N?cleo"
"ExpoGoInstaller.js","7,92","31/01/2026 19:39:11","ACTIVO","N?cleo"
"PlatformManager.js","7,37","31/01/2026 19:39:12","ACTIVO","N?cleo"
"devices.js","3,11","31/01/2026 19:39:10","ACTIVO","N?cleo"
"dotExpo.js","3,42","31/01/2026 19:39:10","ACTIVO","N?cleo"
"settings.js","0,44","31/01/2026 19:39:13","ACTIVO","N?cleo"
"NetworkResponse.js","1,39","31/01/2026 19:39:12","ACTIVO","N?cleo"
"VscodeDebuggerGetPossibleBreakpoints.js","0,95","31/01/2026 19:39:13","ACTIVO","N?cleo"
"VscodeDebuggerSetBreakpointByUrl.js","0,95","31/01/2026 19:39:13","ACTIVO","N?cleo"
"VscodeRuntimeCallFunctionOn.js","1,06","31/01/2026 19:39:13","ACTIVO","N?cleo"
"VscodeRuntimeEvaluate.js","3,12","31/01/2026 19:39:13","ACTIVO","N?cleo"
"VscodeRuntimeGetProperties.js","2,03","31/01/2026 19:39:13","ACTIVO","N?cleo"
"AtlasPrerequisite.js","1,62","31/01/2026 19:39:09","ACTIVO","N?cleo"
"attachAtlas.js","3,6","31/01/2026 19:39:09","ACTIVO","N?cleo"
"createDebugMiddleware.js","5,2","31/01/2026 19:39:10","ACTIVO","N?cleo"
"createHandlersFactory.js","3,04","31/01/2026 19:39:10","ACTIVO","N?cleo"
"getDebuggerType.js","0,64","31/01/2026 19:39:11","ACTIVO","N?cleo"
"MessageHandler.js","1,08","31/01/2026 19:39:12","ACTIVO","N?cleo"
"pageIsSupported.js","0,65","31/01/2026 19:39:12","ACTIVO","N?cleo"
"types.js","0,11","31/01/2026 19:39:13","ACTIVO","N?cleo"
"createSocketBroadcaster.js","0,82","31/01/2026 19:39:10","ACTIVO","N?cleo"
"createSocketMap.js","1,06","31/01/2026 19:39:10","ACTIVO","N?cleo"
"socketMessages.js","1,2","31/01/2026 19:39:13","ACTIVO","N?cleo"
"compression.js","1,4","31/01/2026 19:39:09","ACTIVO","N?cleo"
"createEventSocket.js","3,69","31/01/2026 19:39:10","ACTIVO","N?cleo"
"createMessageSocket.js","5,05","31/01/2026 19:39:10","ACTIVO","N?cleo"
"createMetroMiddleware.js","3,11","31/01/2026 19:39:10","ACTIVO","N?cleo"
"formatProjectFilePath.js","1,38","31/01/2026 19:39:11","ACTIVO","N?cleo"
"LogBoxLog.js","6,58","31/01/2026 19:39:12","ACTIVO","N?cleo"
"LogBoxSymbolication.js","3,84","31/01/2026 19:39:12","ACTIVO","N?cleo"
"createExpoAutolinkingResolver.js","4,76","31/01/2026 19:39:10","ACTIVO","N?cleo"
"createExpoFallbackResolver.js","7,42","31/01/2026 19:39:10","ACTIVO","N?cleo"
"createExpoMetroResolver.js","10,26","31/01/2026 19:39:10","ACTIVO","N?cleo"
"createJResolver.js","6,94","31/01/2026 19:39:10","ACTIVO","N?cleo"
"createServerComponentsMiddleware.js","22,55","31/01/2026 19:39:10","ACTIVO","N?cleo"
"createServerRouteMiddleware.js","8,15","31/01/2026 19:39:10","ACTIVO","N?cleo"
"DevToolsPluginWebsocketEndpoint.js","1,07","31/01/2026 19:39:10","ACTIVO","N?cleo"
"externals.js","2,75","31/01/2026 19:39:11","ACTIVO","N?cleo"
"fetchRouterManifest.js","3,12","31/01/2026 19:39:11","ACTIVO","Sistema (PWA)"
"formatFileCandidates.js","2,91","31/01/2026 19:39:11","ACTIVO","N?cleo"
"getCssModulesFromBundler.js","3,92","31/01/2026 19:39:11","ACTIVO","N?cleo"
"instantiateMetro.js","20,93","31/01/2026 19:39:12","ACTIVO","N?cleo"
"MetroBundlerDevServer.js","70,74","31/01/2026 19:39:12","ACTIVO","N?cleo"
"metroErrorInterface.js","16,89","31/01/2026 19:39:12","ACTIVO","N?cleo"
"metroErrors.js","0,91","31/01/2026 19:39:12","ACTIVO","N?cleo"
"MetroTerminalReporter.js","17,44","31/01/2026 19:39:12","ACTIVO","N?cleo"
"metroVirtualModules.js","3,86","31/01/2026 19:39:12","ACTIVO","N?cleo"
"metroWatchTypeScriptFiles.js","2,41","31/01/2026 19:39:12","ACTIVO","N?cleo"
"router.js","7,89","31/01/2026 19:39:13","ACTIVO","N?cleo"
"runServer-fork.js","5,99","31/01/2026 19:39:13","ACTIVO","N?cleo"
"serializeHtml.js","4,95","31/01/2026 19:39:13","ACTIVO","N?cleo"
"symbolicate.js","0,12","31/01/2026 19:39:13","ACTIVO","N?cleo"
"TerminalReporter.js","7,08","31/01/2026 19:39:13","ACTIVO","N?cleo"
"TerminalReporter.types.js","0,13","31/01/2026 19:39:13","ACTIVO","N?cleo"
"waitForMetroToObserveTypeScriptFile.js","3,97","31/01/2026 19:39:13","ACTIVO","N?cleo"
"withMetroErrorReportingResolver.js","11,54","31/01/2026 19:39:13","ACTIVO","N?cleo"
"withMetroMultiPlatform.js","42,31","31/01/2026 19:39:13","ACTIVO","N?cleo"
"withMetroResolvers.js","5,1","31/01/2026 19:39:13","ACTIVO","N?cleo"
"withMetroSupervisingTransformWorker.js","2,92","31/01/2026 19:39:13","ACTIVO","N?cleo"
"CdpClient.js","2,6","31/01/2026 19:39:09","ACTIVO","N?cleo"
"createJsInspectorMiddleware.js","3,18","31/01/2026 19:39:10","ACTIVO","N?cleo"
"JsInspector.js","4,73","31/01/2026 19:39:12","ACTIVO","N?cleo"
"middlwareMutations.js","0,78","31/01/2026 19:39:12","ACTIVO","N?cleo"
"ContextModuleSourceMapsMiddleware.js","1,04","31/01/2026 19:39:10","ACTIVO","N?cleo"
"CorsMiddleware.js","3,6","31/01/2026 19:39:10","ACTIVO","N?cleo"
"createBuiltinAPIRequestHandler.js","2,56","31/01/2026 19:39:10","ACTIVO","N?cleo"
"CreateFileMiddleware.js","4,87","31/01/2026 19:39:10","ACTIVO","N?cleo"
"DevToolsPluginMiddleware.js","2,59","31/01/2026 19:39:10","ACTIVO","N?cleo"
"DomComponentsMiddleware.js","5,33","31/01/2026 19:39:10","ACTIVO","N?cleo"
"ExpoGoManifestHandlerMiddleware.js","10,69","31/01/2026 19:39:11","ACTIVO","Sistema (PWA)"
"ExpoMiddleware.js","3,73","31/01/2026 19:39:11","ACTIVO","N?cleo"
"FaviconMiddleware.js","1,65","31/01/2026 19:39:11","ACTIVO","N?cleo"
"HistoryFallbackMiddleware.js","0,91","31/01/2026 19:39:11","ACTIVO","N?cleo"
"InterstitialPageMiddleware.js","4,38","31/01/2026 19:39:12","ACTIVO","N?cleo"
"ManifestMiddleware.js","13,7","31/01/2026 19:39:12","ACTIVO","Sistema (PWA)"
"metroOptions.js","13,83","31/01/2026 19:39:12","ACTIVO","N?cleo"
"mutations.js","0,9","31/01/2026 19:39:12","ACTIVO","N?cleo"
"resolveAssets.js","6,02","31/01/2026 19:39:13","ACTIVO","N?cleo"
"resolvePlatform.js","2,32","31/01/2026 19:39:13","ACTIVO","N?cleo"
"resolveRuntimeVersionWithExpoUpdatesAsync.js","1,42","31/01/2026 19:39:13","ACTIVO","N?cleo"
"RuntimeRedirectMiddleware.js","3,54","31/01/2026 19:39:13","ACTIVO","N?cleo"
"server.types.js","0,12","31/01/2026 19:39:13","ACTIVO","N?cleo"
"ServeStaticMiddleware.js","2,55","31/01/2026 19:39:13","ACTIVO","N?cleo"
"expo-env.js","1,4","31/01/2026 19:39:11","ACTIVO","N?cleo"
"routes.js","20,3","31/01/2026 19:39:13","ACTIVO","N?cleo"
"startTypescriptTypeGeneration.js","2,96","31/01/2026 19:39:13","ACTIVO","N?cleo"
"tsconfig.js","3,64","31/01/2026 19:39:13","ACTIVO","N?cleo"
"compile.js","3,1","31/01/2026 19:39:09","ACTIVO","N?cleo"
"formatWebpackMessages.js","4,91","31/01/2026 19:39:11","ACTIVO","N?cleo"
"resolveFromProject.js","2,04","31/01/2026 19:39:13","ACTIVO","N?cleo"
"tls.js","3,97","31/01/2026 19:39:13","ACTIVO","N?cleo"
"WebpackBundlerDevServer.js","11,85","31/01/2026 19:39:13","ACTIVO","N?cleo"
"AsyncNgrok.js","11,02","31/01/2026 19:39:09","ACTIVO","N?cleo"
"AsyncWsTunnel.js","4,97","31/01/2026 19:39:09","ACTIVO","N?cleo"
"BundlerDevServer.js","16,74","31/01/2026 19:39:09","ACTIVO","N?cleo"
"DevelopmentSession.js","5,27","31/01/2026 19:39:10","ACTIVO","N?cleo"
"DevServerManager.js","10,23","31/01/2026 19:39:10","ACTIVO","N?cleo"
"DevToolsPluginManager.js","2,01","31/01/2026 19:39:10","ACTIVO","N?cleo"
"getStaticRenderFunctions.js","6,55","31/01/2026 19:39:11","ACTIVO","N?cleo"
"MCP.js","3,53","31/01/2026 19:39:12","ACTIVO","N?cleo"
"openPlatforms.js","1,33","31/01/2026 19:39:12","ACTIVO","N?cleo"
"platformBundlers.js","1,3","31/01/2026 19:39:12","ACTIVO","N?cleo"
"serverLogLikeMetro.js","12,52","31/01/2026 19:39:13","ACTIVO","N?cleo"
"UrlCreator.js","7,45","31/01/2026 19:39:13","ACTIVO","N?cleo"
"webTemplate.js","3,91","31/01/2026 19:39:13","ACTIVO","N?cleo"
"detectDevClient.js","1,46","31/01/2026 19:39:10","ACTIVO","N?cleo"
"index.js","6,54","31/01/2026 19:39:12","ACTIVO","N?cleo"
"resolveOptions.js","6,58","31/01/2026 19:39:13","ACTIVO","N?cleo"
"startAsync.js","7,77","31/01/2026 19:39:13","ACTIVO","N?cleo"
"helpers.js","1,74","31/01/2026 19:39:11","ACTIVO","N?cleo"
"index.js","10,15","31/01/2026 19:39:12","ACTIVO","N?cleo"
"FetchClient.js","3,1","31/01/2026 19:39:11","ACTIVO","N?cleo"
"FetchDetachedClient.js","2,76","31/01/2026 19:39:11","ACTIVO","N?cleo"
"flushFetchDetached.js","1,1","31/01/2026 19:39:11","ACTIVO","N?cleo"
"constants.js","0,68","31/01/2026 19:39:10","ACTIVO","N?cleo"
"context.js","3,21","31/01/2026 19:39:10","ACTIVO","N?cleo"
"events.js","0,4","31/01/2026 19:39:11","ACTIVO","N?cleo"
"index.js","2,53","31/01/2026 19:39:12","ACTIVO","N?cleo"
"Telemetry.js","4,57","31/01/2026 19:39:13","ACTIVO","N?cleo"
"types.js","0,11","31/01/2026 19:39:13","ACTIVO","N?cleo"
"evaluateTsConfig.js","3,03","31/01/2026 19:39:11","ACTIVO","N?cleo"
"loadTsConfigPaths.js","2,71","31/01/2026 19:39:12","ACTIVO","N?cleo"
"matchTsConfigPathAlias.js","3,55","31/01/2026 19:39:12","ACTIVO","N?cleo"
"resolveWithTsConfigPaths.js","2,4","31/01/2026 19:39:13","ACTIVO","N?cleo"
"ansi.js","0,67","31/01/2026 19:39:08","ACTIVO","N?cleo"
"args.js","3,87","31/01/2026 19:39:08","ACTIVO","N?cleo"
"array.js","1,93","31/01/2026 19:39:08","ACTIVO","N?cleo"
"cocoapods.js","9,29","31/01/2026 19:39:09","ACTIVO","N?cleo"
"codesigning.js","17,2","31/01/2026 19:39:09","ACTIVO","N?cleo"
"createFileTransform.js","2,32","31/01/2026 19:39:10","ACTIVO","N?cleo"
"createTempPath.js","1,62","31/01/2026 19:39:10","ACTIVO","N?cleo"
"delay.js","1,47","31/01/2026 19:39:10","ACTIVO","N?cleo"
"dir.js","3,28","31/01/2026 19:39:10","ACTIVO","N?cleo"
"downloadAppAsync.js","3,51","31/01/2026 19:39:11","ACTIVO","N?cleo"
"downloadExpoGoAsync.js","4,65","31/01/2026 19:39:11","ACTIVO","N?cleo"
"editor.js","4,56","31/01/2026 19:39:11","ACTIVO","N?cleo"
"env.js","12,81","31/01/2026 19:39:11","ACTIVO","N?cleo"
"errors.js","5","31/01/2026 19:39:11","ACTIVO","N?cleo"
"exit.js","6,45","31/01/2026 19:39:11","ACTIVO","N?cleo"
"expoUpdatesCli.js","3,73","31/01/2026 19:39:11","ACTIVO","N?cleo"
"fetch.js","0,59","31/01/2026 19:39:11","ACTIVO","N?cleo"
"FileNotifier.js","4,37","31/01/2026 19:39:11","ACTIVO","N?cleo"
"filePath.js","1,05","31/01/2026 19:39:11","ACTIVO","N?cleo"
"findUp.js","1,75","31/01/2026 19:39:11","ACTIVO","N?cleo"
"fn.js","0,97","31/01/2026 19:39:11","ACTIVO","N?cleo"
"getOrPromptApplicationId.js","10,86","31/01/2026 19:39:11","ACTIVO","N?cleo"
"getRunningProcess.js","4,21","31/01/2026 19:39:11","ACTIVO","N?cleo"
"git.js","4,26","31/01/2026 19:39:11","ACTIVO","N?cleo"
"glob.js","1,11","31/01/2026 19:39:11","ACTIVO","N?cleo"
"interactive.js","0,36","31/01/2026 19:39:12","ACTIVO","N?cleo"
"ip.js","0,55","31/01/2026 19:39:12","ACTIVO","N?cleo"
"isModuleSymlinked.js","1,69","31/01/2026 19:39:12","ACTIVO","N?cleo"
"link.js","1,48","31/01/2026 19:39:12","ACTIVO","N?cleo"
"mergeGitIgnorePaths.js","6,62","31/01/2026 19:39:12","ACTIVO","N?cleo"
"modifyConfigAsync.js","3,22","31/01/2026 19:39:12","ACTIVO","N?cleo"
"modifyConfigPlugins.js","2,49","31/01/2026 19:39:12","ACTIVO","N?cleo"
"multipartMixed.js","1,82","31/01/2026 19:39:12","ACTIVO","N?cleo"
"net.js","1,34","31/01/2026 19:39:12","ACTIVO","N?cleo"
"nodeEnv.js","2,34","31/01/2026 19:39:12","ACTIVO","N?cleo"
"nodeModules.js","1,67","31/01/2026 19:39:12","ACTIVO","N?cleo"
"npm.js","6,27","31/01/2026 19:39:12","ACTIVO","N?cleo"
"obj.js","1,3","31/01/2026 19:39:12","ACTIVO","N?cleo"
"open.js","0,97","31/01/2026 19:39:12","ACTIVO","N?cleo"
"ora.js","3,24","31/01/2026 19:39:12","ACTIVO","N?cleo"
"plist.js","3,3","31/01/2026 19:39:12","ACTIVO","N?cleo"
"port.js","7,04","31/01/2026 19:39:12","ACTIVO","N?cleo"
"profile.js","2,79","31/01/2026 19:39:12","ACTIVO","N?cleo"
"progress.js","2,02","31/01/2026 19:39:12","ACTIVO","N?cleo"
"prompts.js","4,37","31/01/2026 19:39:12","ACTIVO","N?cleo"
"resolveArgs.js","6,04","31/01/2026 19:39:13","ACTIVO","N?cleo"
"scheme.js","7,16","31/01/2026 19:39:13","ACTIVO","N?cleo"
"stream.js","0,81","31/01/2026 19:39:13","ACTIVO","N?cleo"
"strings.js","1,15","31/01/2026 19:39:13","ACTIVO","N?cleo"
"tar.js","2,92","31/01/2026 19:39:13","ACTIVO","N?cleo"
"template.js","1,65","31/01/2026 19:39:13","ACTIVO","N?cleo"
"terminal.js","0,48","31/01/2026 19:39:13","ACTIVO","N?cleo"
"url.js","2,21","31/01/2026 19:39:13","ACTIVO","N?cleo"
"validateApplicationId.js","8,97","31/01/2026 19:39:13","ACTIVO","N?cleo"
"variadic.js","5,01","31/01/2026 19:39:13","ACTIVO","N?cleo"
"index.js","2,19","31/01/2026 19:39:12","ACTIVO","N?cleo"
"whoamiAsync.js","2,21","31/01/2026 19:39:13","ACTIVO","N?cleo"
"expoUpdatesExports.js","1,07","31/01/2026 19:39:11","ACTIVO","N?cleo"
"log.js","2,19","31/01/2026 19:39:12","ACTIVO","N?cleo"
"unstable-expo-updates-exports.js","0,24","31/01/2026 19:39:13","ACTIVO","N?cleo"
"AssetContents.js","1,22","31/01/2026 19:39:05","ACTIVO","N?cleo"
"withAndroidIcons.js","12,27","31/01/2026 19:39:08","ACTIVO","N?cleo"
"withAndroidManifestIcons.js","0,99","31/01/2026 19:39:08","ACTIVO","Sistema (PWA)"
"withIosIcons.js","8,8","31/01/2026 19:39:09","ACTIVO","N?cleo"
"ReactNative77CompatPlugin.js","2,61","31/01/2026 19:39:07","ACTIVO","N?cleo"
